Year,1 - State Name,8 - Structure Number,2024 NBI Structure Number,22 - Owner Agency,3 - County Name,City - InfoBridge Place Code,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),58 - Deck Condition Rating,59 - Superstructure Condition Rating,60 - Substructure Condition Rating,113 - Scour Critical Bridge Value,Average Relative Humidity,Average Temperature,Maximum Temperature,Mean Wind Speed,Minimum Temperature,Number of Freeze-Thaw Cycles,Number of Snowfall Days,Number of Days with Measurable Precipitation,Number of Days with Temperature Below 0?C,Prevailing Wind Direction,Time of Wetness,Total Precipitation,Computed - Average Daily Truck Traffic (Volume),64 - Operating Rating (US tons),66 - Inventory Rating (US tons)
2022,Maryland,100000070042010,100000070042010,State Highway Agency,Cecil County,0,1973,8002,Steel,Stringer/Multi-beam or Girder,2,90.9,MD 273            ,Fair,49,5,5,5,Foundations stable; Scour above top of footing,75,13.2,36.9,3,-13.8,78,24,120,91,152.23,3555,1385.45,640,68.5,41
2023,Delaware,      1912N083 ,      1912N083 ,State Highway Agency,New Castle County,0,1999,18626,Prestressed Concrete,Stringer/Multi-beam or Girder,2,230.3,KOREAN VET MEMORIA,Good,24,7,7,7,Bridge not over waterway,77,13.8,36.4,2,-9.1,65,5,115,66,156.84,4120,1134.35,1676,66.8,37.5
2023,Delaware,      1305N082 ,      1305N082 ,State Highway Agency,New Castle County,0,1994,39892,Prestressed Concrete,Stringer/Multi-beam or Girder,1,82,KOREAN WAR VET MEM,Good,29,7,7,7,Foundations stable; Scour above top of footing,77,13.8,36.4,2,-9.1,65,5,115,66,156.84,4120,1134.35,3590,72.9,55.3
2023,Florida,         790174,         790174,State Highway Agency,Volusia County,16525,1997,9550,Prestressed Concrete Continuous,Segmental Box Girder,10,2321.9,SR-430 WB         ,Good,26,7,7,7,Foundations Stable,75,23.2,37.1,2,-0.8,1,0,101,1,173.75,4122,693.74,669,52.9,39.6
2023,Pennsylvania,000000000014359,000000000014359,State Highway Agency,Dauphin County,0,1969,843,Steel Continuous,Stringer/Multi-beam or Girder,2,238.8,T-494/SCHOOL HS RD,Good,54,8,7,7,Bridge not over waterway,74,12.6,36.9,1,-11.9,93,22,112,95,160.36,3306,1076.19,25,60,36
2023,Virginia,000000000000131,000000000000131,State Highway Agency,Arlington County,3000,1973,24248,Steel,Stringer/Multi-beam or Girder,2,121.1,WASHINGTON BLVD.  ,Fair,50,6,5,5,Bridge not over waterway,72,14.5,37.1,2,-8.5,57,3,110,58,160.52,3311,1150.84,485,69,53
2023,California,      24 0287L ,      24 0287L ,State Highway Agency,Sacramento County,0,1975,27000,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,2,258.9,INTERSTATE 5 SB   ,Good,48,7,7,7,Bridge not over waterway,63,16.1,43.4,2,-1.8,7,6,67,7,129.49,2773,876.22,5670,61.8,44.3
2023,Mississippi,11000100240435B,11000100240435B,State Highway Agency,Harrison County,6220,1970,37000,Prestressed Concrete,Stringer/Multi-beam or Girder,1,217.8,I 10              ,Good,53,7,7,8,Bridge not over waterway,75,21.9,38.5,3,1.4,0,0,78,0,179.12,3641,820.98,4440,72.6,36.2
2023,Mississippi,11002200250005A,11002200250005A,State Highway Agency,Hinds County,36000,1970,27500,Steel Continuous,Stringer/Multi-beam or Girder,3,321.9,I 220             ,Fair,53,5,7,8,Bridge not over waterway,72,19.5,42,1,-4.8,20,0,104,20,184.53,3751,1001.6,2200,81,48.5
2023,Mississippi,11002200250005B,11002200250005B,State Highway Agency,Hinds County,36000,1977,27500,Steel Continuous,Stringer/Multi-beam or Girder,3,315,I 220             ,Fair,46,5,7,8,Bridge not over waterway,72,19.5,42,1,-4.8,20,0,104,20,184.53,3751,1001.6,2200,78.4,47
2023,Mississippi,11002200250051B,11002200250051B,State Highway Agency,Hinds County,36000,1976,24000,Steel Continuous,Stringer/Multi-beam or Girder,2,267.4,I 220             ,Fair,47,5,7,8,Bridge not over waterway,72,19.5,42,1,-4.8,20,0,104,20,184.53,3751,1001.6,2160,56.8,34
2023,Maryland,100000080053010,100000080053010,State Highway Agency,Charles County,40700,2006,50,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,205.1,HOMELAND DRIVE    ,Good,17,8,8,8,Bridge not over waterway,73,15.1,37.1,1,-7.8,40,4,108,40,154.39,3660,1242.95,0,74.5,42.4
2023,New Jersey,        1143168,        1143168,State Highway Agency,Mercer County,0,1998,16663,Prestressed Concrete,Stringer/Multi-beam or Girder,2,224.1,NJ 133 EB         ,Good,25,7,8,7,Foundations stable; Scour above top of footing,79,12.7,35.1,1,-14.1,79,13,126,82,154.17,4417,1463.64,833,110.1,69
2023,Minnesota,5718           ,5718,State Highway Agency,Pine County,58396,1948,2652,Steel Continuous,Truss - Deck,3,402.9,MN 123            ,Fair,75,6,5,6,Countermeasures installed for mitigation,77,6.6,36.6,3,-34.5,85,111,106,168,173.97,2322,951.67,53,36,20.9
2023,Mississippi,11000100240460B,11000100240460B,State Highway Agency,Harrison County,6220,1970,46000,Prestressed Concrete,Stringer/Multi-beam or Girder,1,242.5,I 10              ,Good,53,7,7,8,Bridge not over waterway,75,21.9,38.5,3,1.4,0,0,78,0,179.12,3641,820.98,4600,70,37.4
2023,Mississippi,21000840161114B,21000840161114B,State Highway Agency,Covington County,0,2002,2750,Prestressed Concrete,Stringer/Multi-beam or Girder,1,140.1,US 84             ,Good,21,8,8,8,Foundations stable; Scour above top of footing,75,20,42,0,-5.3,19,0,106,19,182.26,4485,802.67,688,64.8,36.2
2023,Mississippi,310004306412140,310004306412140,State Highway Agency,Simpson County,0,1963,1800,Steel,Stringer/Multi-beam or Girder,3,182.1,SR 43             ,Fair,60,6,6,6,Foundations Stable,73,19.7,42,0,-5.3,22,0,101,22,169.24,4133,880.53,198,49.4,29.5
2023,Maryland,100000070042010,100000070042010,State Highway Agency,Cecil County,0,1973,8002,Steel,Stringer/Multi-beam or Girder,2,90.9,MD 273            ,Fair,50,5,5,5,Foundations stable; Scour above top of footing,77,13.8,36.4,2,-9.1,65,5,115,66,156.84,4120,1134.35,640,68.5,41
2023,New Jersey,        1328153,        1328153,State Highway Agency,Monmouth County,0,1968,11016,Prestressed Concrete,Stringer/Multi-beam or Girder,2,202.1,WEST BANGS AVENUE ,Fair,55,6,6,7,Bridge not over waterway,,,,,,,,,,,,,330,78,23
2023,New Jersey,        1328154,        1328154,State Highway Agency,Monmouth County,0,1968,57261,Prestressed Concrete,Stringer/Multi-beam or Girder,2,169.9,NJ 18             ,Fair,55,6,5,7,Bridge not over waterway,,,,,,,,,,,,,2863,66,31
2023,New Jersey,        0832162,        0832162,State Highway Agency,Gloucester County,0,1985,12618,Steel Continuous,Stringer/Multi-beam or Girder,3,371.1,NJ 47             ,Fair,38,6,7,7,Bridge not over waterway,78,13.1,37,2,-11.8,85,11,123,87,154.76,4056,1242.1,505,110.1,64
2023,New Jersey,        1330151,        1330151,State Highway Agency,Monmouth County,0,1969,26302,Steel,Stringer/Multi-beam or Girder,1,88.9,RT I-195 EB       ,Fair,54,7,7,6,Bridge not over waterway,79,13.4,35,3,-11.6,57,9,125,58,152.39,4334,1301.06,3682,110.1,61.9
2023,New Jersey,        0828156,        0828156,State Highway Agency,Gloucester County,0,1987,22595,Steel,Stringer/Multi-beam or Girder,1,107,NJ 55 NB          ,Fair,36,7,8,6,Bridge not over waterway,78,13.7,35.7,3,-9.9,67,7,120,68,154.17,4154,1190.7,1130,99,65
2023,New York,000000001016310,000000001016310,State Highway Agency,Allegany County,1440,1990,6130,Prestressed Concrete,Box Beam or Girders - Multiple,2,176.8,RTE 21            ,Fair,33,6,5,6,Foundations Stable; Protection Required,77,9,34.1,0,-18.7,120,88,141,140,141.64,3264,1112.87,490,84,50
2023,Pennsylvania,000000000005043,000000000005043,State Highway Agency,Berks County,0,1978,9406,Prestressed Concrete,Stringer/Multi-beam or Girder,3,164,SR 2011 (LR 06143),Fair,45,7,6,6,Bridge not over waterway,78,11.8,35.7,0,-14,106,29,119,108,157.24,3941,1274.56,282,68,36
2023,Pennsylvania,000000000042120,000000000042120,State Highway Agency,Lancaster County,0,2003,1252,Steel,Stringer/Multi-beam or Girder,1,103,SR 4003           ,Good,20,8,8,8,Foundations stable; Scour above top of footing,75,12.7,36.9,1,-12.1,93,19,115,95,162.5,3628,1121.17,63,110.1,68
2023,Pennsylvania,000000000021212,000000000021212,State Highway Agency,Lancaster County,0,1970,375,Prestressed Concrete,Stringer/Multi-beam or Girder,2,159.1,PA 324;SR 0324    ,Fair,53,6,7,7,Foundations Stable,75,12.7,36.9,1,-12.1,93,19,115,95,162.5,3628,1121.17,30,75,19
2023,Pennsylvania,000000000027369,000000000027369,State Highway Agency,Montgomery County,26376,1958,54338,Steel Continuous,Stringer/Multi-beam or Girder,3,290,PA 309 BY-PASS    ,Fair,65,5,8,7,Bridge not over waterway,78,13.1,37,2,-11.8,85,11,123,87,154.76,4056,1242.1,1630,85,51
2023,Virginia,000000000014218,000000000014218,State Highway Agency,Prince William County,0,1980,21289,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,WBL ROUTE 0066    ,Fair,43,6,5,5,Bridge not over waterway,70,14.1,38,2,-9.4,74,9,105,75,158.03,2989,1033.6,1916,88.2,68
2023,Virginia,000000000023678,000000000023678,State Highway Agency,Fairfax County,74120,1993,22365,Prestressed Concrete,Stringer/Multi-beam or Girder,2,152.9,LEE CHAPEL ROAD   ,Good,30,7,7,7,Foundations stable; Scour above top of footing,72,14.6,38.4,1,-8.6,65,6,105,65,149.48,3432,1176.99,224,99,85.4
2023,Virginia,000000000023858,000000000023858,State Highway Agency,Fairfax County,26592,1993,2325,Prestressed Concrete,Stringer/Multi-beam or Girder,2,190.9,CLARA BARTON DR.  ,Fair,30,7,6,7,Bridge not over waterway,70,14.1,38,2,-9.4,74,9,105,75,158.03,2989,1033.6,0,85.6,66.1
2023,Pennsylvania,000000000040268,000000000040268,State Highway Agency,Somerset County,0,1998,1896,Prestressed Concrete,Stringer/Multi-beam or Girder,1,142.1,US 219 SBL        ,Fair,25,6,8,6,Foundations stable; Scour above top of footing,75,10.8,34.5,0,-14.9,109,56,126,118,132.76,3345,1084.41,455,110.1,52
2023,Virginia,000000000000067,000000000000067,State Highway Agency,Arlington County,3000,1982,3658,Steel Continuous,Stringer/Multi-beam or Girder,2,226,NORTH SCOTT STREET,Fair,41,7,5,5,Bridge not over waterway,72,14.5,37.1,2,-8.5,57,3,110,58,160.52,3311,1150.84,146,94.5,72.9
2023,Virginia,000000000011061,000000000011061,State Highway Agency,Loudoun County,0,1987,36338,Steel,Stringer/Multi-beam or Girder,3,210,ROUTE 7 BYPASS    ,Fair,36,7,6,6,Foundations Stable,70,14.1,38,2,-9.4,74,9,105,75,158.03,2989,1033.6,1454,83.6,64.5
2023,Virginia,000000000014216,000000000014216,State Highway Agency,Prince William County,0,1980,20782,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,EBL ROUTE 0066    ,Fair,43,6,5,5,Bridge not over waterway,70,14.1,38,2,-9.4,74,9,105,75,158.03,2989,1033.6,1870,88.2,68
2023,West Virginia,00000000047A078,00000000047A078,State Highway Agency,Tucker County,62284,2008,7100,Steel Continuous,Stringer/Multi-beam or Girder,1,221.1,US 219 AND WV 72  ,Fair,15,6,7,7,Foundations stable; Scour above top of footing,74,10.8,33.1,0,-15.3,110,51,128,117,135.12,3312,1071.79,994,79,61
2023,Delaware,      1806 060 ,      1806 060 ,State Highway Agency,New Castle County,0,1975,38775,Steel Continuous,Stringer/Multi-beam or Girder,2,222.1,I 495 SB          ,Fair,48,7,6,6,Bridge not over waterway,77,13.8,36.4,2,-9.1,65,5,115,66,156.84,4120,1134.35,3490,43.2,33.6
2023,Delaware,      2920N150 ,      2920N150 ,State Highway Agency,Kent County,21200,1992,21019,Steel,Stringer/Multi-beam or Girder,1,71.9,KOREAN WAR VET HGW,Fair,31,7,7,6,Bridge not over waterway,78,14.4,35.7,3,-8,51,2,116,52,155.05,4322,1200.8,1892,100,76.8
2023,Delaware,      1281 366 ,      1281 366 ,State Highway Agency,New Castle County,50670,1980,36174,Steel Continuous,Stringer/Multi-beam or Girder,2,276.2,CHRISTINA PARKWAY ,Fair,43,7,6,6,Foundations stable; Scour above top of footing,77,13.8,36.4,2,-9.1,65,5,115,66,156.84,4120,1134.35,2170,45,34.6
2024,Delaware,      1912N083 ,      1912N083 ,State Highway Agency,New Castle County,0,1999,18626,Prestressed Concrete,Stringer/Multi-beam or Girder,2,230.3,KOREAN VET MEMORIA,Good,25,7,7,7,Bridge not over waterway,,,,,,,,,,,,,1676,66.8,37.5
2024,Mississippi,310004306412140,310004306412140,State Highway Agency,Simpson County,0,1963,1600,Steel,Stringer/Multi-beam or Girder,3,182.1,SR 43             ,Fair,61,7,7,6,Foundations Stable,,,,,,,,,,,,,176,49.4,29.5
2024,Florida,         790174,         790174,State Highway Agency,Volusia County,16525,1997,10000,Prestressed Concrete Continuous,Segmental Box Girder,10,2321.9,SR-430 WB         ,Good,27,7,7,7,Foundations Stable,,,,,,,,,,,,,600,52.9,39.6
2024,Maryland,100000070042010,100000070042010,State Highway Agency,Cecil County,0,1973,8002,Steel,Stringer/Multi-beam or Girder,2,90.9,MD 273            ,Fair,51,5,5,5,Foundations stable; Scour above top of footing,,,,,,,,,,,,,640,68.5,41
2024,Maryland,100000080053010,100000080053010,State Highway Agency,Charles County,40700,2006,50,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,205.1,HOMELAND DRIVE    ,Good,18,8,8,8,Bridge not over waterway,,,,,,,,,,,,,0,74.5,42.4
2024,Mississippi,11000100240460B,11000100240460B,State Highway Agency,Harrison County,06220,1970,46000,Prestressed Concrete,Stringer/Multi-beam or Girder,1,242.5,I 10              ,Good,54,7,7,8,Bridge not over waterway,,,,,,,,,,,,,4600,70,37.4
2024,Minnesota,5718           ,5718,State Highway Agency,Pine County,58396,1948,2320,Steel Continuous,Truss - Deck,3,402.9,MN 123            ,Fair,76,6,5,6,Countermeasures installed for mitigation,,,,,,,,,,,,,93,36,20.9
2024,Mississippi,21000840161114B,21000840161114B,State Highway Agency,Covington County,0,2002,2550,Prestressed Concrete,Stringer/Multi-beam or Girder,1,140.1,US 84             ,Good,22,8,8,8,Foundations stable; Scour above top of footing,,,,,,,,,,,,,663,64.8,36.2
2024,Mississippi,11002200250005B,11002200250005B,State Highway Agency,Hinds County,36000,1977,24000,Steel Continuous,Stringer/Multi-beam or Girder,3,315,I 220             ,Fair,47,5,6,8,Bridge not over waterway,,,,,,,,,,,,,1920,78.4,47
2024,Mississippi,11002200250051B,11002200250051B,State Highway Agency,Hinds County,36000,1976,22500,Steel Continuous,Stringer/Multi-beam or Girder,2,267.4,I 220             ,Fair,48,5,7,8,Bridge not over waterway,,,,,,,,,,,,,1575,56.8,34
2024,New Jersey,        1328153,        1328153,State Highway Agency,Monmouth County,0,1968,11236,Prestressed Concrete,Stringer/Multi-beam or Girder,2,202.1,WEST BANGS AVENUE ,Fair,56,6,6,7,Bridge not over waterway,,,,,,,,,,,,,337,78,23
2024,New Jersey,        1328154,        1328154,State Highway Agency,Monmouth County,0,1968,57261,Prestressed Concrete,Stringer/Multi-beam or Girder,2,169.9,NJ 18             ,Fair,56,6,5,7,Bridge not over waterway,,,,,,,,,,,,,2863,66,31
2024,Mississippi,11000100240435B,11000100240435B,State Highway Agency,Harrison County,06220,1970,37000,Prestressed Concrete,Stringer/Multi-beam or Girder,1,217.8,I 10              ,Good,54,7,7,8,Bridge not over waterway,,,,,,,,,,,,,4440,72.6,36.2
2024,New Jersey,        0832162,        0832162,State Highway Agency,Gloucester County,0,1985,12870,Steel Continuous,Stringer/Multi-beam or Girder,3,371.1,NJ 47             ,Fair,39,6,7,7,Bridge not over waterway,,,,,,,,,,,,,515,110.1,64
2024,New Jersey,        0828156,        0828156,State Highway Agency,Gloucester County,0,1987,22595,Steel,Stringer/Multi-beam or Girder,1,107,NJ 55 NB          ,Fair,37,7,8,6,Bridge not over waterway,,,,,,,,,,,,,1130,95,52
2024,New Jersey,        1330151,        1330151,State Highway Agency,Monmouth County,0,1969,26302,Steel,Stringer/Multi-beam or Girder,1,88.9,RT I-195 EB       ,Fair,55,7,7,6,Bridge not over waterway,,,,,,,,,,,,,3682,110.1,61.9
2024,Mississippi,11002200250005A,11002200250005A,State Highway Agency,Hinds County,36000,1970,24000,Steel Continuous,Stringer/Multi-beam or Girder,3,321.9,I 220             ,Fair,54,5,6,8,Bridge not over waterway,,,,,,,,,,,,,1920,81,48.5
2024,New Jersey,        1143168,        1143168,State Highway Agency,Mercer County,0,1998,16663,Prestressed Concrete,Stringer/Multi-beam or Girder,2,224.1,NJ 133 EB         ,Good,26,7,8,7,Foundations stable; Scour above top of footing,,,,,,,,,,,,,833,110.1,69
2024,Pennsylvania,000000000014359,000000000014359,State Highway Agency,Dauphin County,0,1969,888,Steel Continuous,Stringer/Multi-beam or Girder,2,238.8,T-494/SCHOOL HS RD,Good,55,8,7,7,Bridge not over waterway,,,,,,,,,,,,,27,60,36
2024,New York,000000001016310,000000001016310,State Highway Agency,Allegany County,01440,1990,6130,Prestressed Concrete,Box Beam or Girders - Multiple,2,176.8,RTE 21            ,Fair,34,6,5,6,Foundations Stable; Protection Required,,,,,,,,,,,,,490,84,50
2024,Virginia,000000000014218,000000000014218,State Highway Agency,Prince William County,0,1980,21136,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,WBL ROUTE 0066    ,Fair,44,6,5,5,Bridge not over waterway,,,,,,,,,,,,,211,88.2,68
2024,Pennsylvania,000000000005043,000000000005043,State Highway Agency,Berks County,0,1978,9406,Prestressed Concrete,Stringer/Multi-beam or Girder,3,164,SR 2011 (LR 06143),Fair,46,7,6,6,Bridge not over waterway,,,,,,,,,,,,,282,68,36
2024,Pennsylvania,000000000040268,000000000040268,State Highway Agency,Somerset County,0,1998,1896,Prestressed Concrete,Stringer/Multi-beam or Girder,1,142.1,US 219 SBL        ,Fair,26,6,8,6,Foundations stable; Scour above top of footing,,,,,,,,,,,,,455,110.1,52
2024,Pennsylvania,000000000021212,000000000021212,State Highway Agency,Lancaster County,0,1970,375,Prestressed Concrete,Stringer/Multi-beam or Girder,2,159.1,PA 324;SR 0324    ,Fair,54,6,7,7,Foundations Stable,,,,,,,,,,,,,30,75,19
2024,Virginia,000000000023678,000000000023678,State Highway Agency,Fairfax County,74120,1993,15299,Prestressed Concrete,Stringer/Multi-beam or Girder,2,152.9,LEE CHAPEL ROAD   ,Good,31,7,7,7,Foundations stable; Scour above top of footing,,,,,,,,,,,,,0,99,85.4
2024,Virginia,000000000014216,000000000014216,State Highway Agency,Prince William County,0,1980,20713,Prestressed Concrete,Stringer/Multi-beam or Girder,3,112.9,EBL ROUTE 0066    ,Fair,44,6,5,5,Bridge not over waterway,,,,,,,,,,,,,207,88.2,68
2024,Pennsylvania,000000000027369,000000000027369,State Highway Agency,Montgomery County,26376,1958,58495,Steel Continuous,Stringer/Multi-beam or Girder,3,290,PA 309 BY-PASS    ,Fair,66,5,7,7,Bridge not over waterway,,,,,,,,,,,,,1755,85,51
2024,Pennsylvania,000000000042120,000000000042120,State Highway Agency,Lancaster County,0,2003,1294,Steel,Stringer/Multi-beam or Girder,1,103,SR 4003           ,Good,21,8,8,8,Foundations stable; Scour above top of footing,,,,,,,,,,,,,65,110.1,68
2024,Virginia,000000000000131,000000000000131,State Highway Agency,Arlington County,03000,1973,21670,Steel,Stringer/Multi-beam or Girder,2,121.1,WASHINGTON BLVD.  ,Fair,51,6,5,5,Bridge not over waterway,,,,,,,,,,,,,217,69,53
2024,Virginia,000000000023858,000000000023858,State Highway Agency,Fairfax County,26592,1993,2325,Prestressed Concrete,Stringer/Multi-beam or Girder,2,190.9,CLARA BARTON DR.  ,Fair,31,7,6,7,Bridge not over waterway,,,,,,,,,,,,,0,85.6,66.1
2024,Virginia,000000000011061,000000000011061,State Highway Agency,Loudoun County,0,1987,38567,Steel,Stringer/Multi-beam or Girder,3,210,ROUTE 7 BYPASS    ,Fair,37,7,6,6,Foundations Stable,,,,,,,,,,,,,386,83.6,64.5
2024,Virginia,000000000000067,000000000000067,State Highway Agency,Arlington County,03000,1982,3534,Steel Continuous,Stringer/Multi-beam or Girder,2,226,NORTH SCOTT STREET,Fair,42,7,5,5,Bridge not over waterway,,,,,,,,,,,,,35,94.5,72.9
2024,West Virginia,00000000047A078,00000000047A078,State Highway Agency,Tucker County,62284,2008,5900,Steel Continuous,Stringer/Multi-beam or Girder,1,221.1,US 219 AND WV 72  ,Fair,16,6,7,7,Foundations Stable,,,,,,,,,,,,,826,73,57
2024,Delaware,      1281 366 ,      1281 366 ,State Highway Agency,New Castle County,50670,1980,17131,Steel Continuous,Stringer/Multi-beam or Girder,2,276.2,CHRISTINA PARKWAY ,Fair,44,7,6,7,Foundations stable; Scour above top of footing,,,,,,,,,,,,,1028,45,34.6
2024,Delaware,      1305N082 ,      1305N082 ,State Highway Agency,New Castle County,0,1994,39892,Prestressed Concrete,Stringer/Multi-beam or Girder,1,82,KOREAN WAR VET MEM,Good,30,7,7,7,Foundations stable; Scour above top of footing,,,,,,,,,,,,,3590,72.9,55.3
2024,Delaware,      1806 060 ,      1806 060 ,State Highway Agency,New Castle County,0,1975,38775,Steel Continuous,Stringer/Multi-beam or Girder,2,222.1,I 495 SB          ,Fair,49,7,6,6,Bridge not over waterway,,,,,,,,,,,,,3490,43.2,33.6
2024,Delaware,      2920N150 ,      2920N150 ,State Highway Agency,Kent County,21200,1992,21019,Steel,Stringer/Multi-beam or Girder,1,71.9,KOREAN WAR VET HGW,Fair,32,7,8,6,Bridge not over waterway,,,,,,,,,,,,,1892,100,76.8
